Participant,Condition,Congruency,Alignment,answer,resp,isCorrect,RT
Subj01,monocular,congruent,misaligned,different,0,1,401
Subj01,monocular,congruent,aligned,same,1,1,290
Subj01,monocular,congruent,aligned,different,0,1,301
Subj01,monocular,incongruent,misaligned,different,0,1,621
Subj01,monocular,congruent,misaligned,same,1,1,381
Subj01,monocular,congruent,aligned,different,0,1,291
Subj01,monocular,congruent,misaligned,different,0,1,271
Subj01,monocular,incongruent,aligned,different,1,0,221
Subj01,monocular,incongruent,misaligned,different,0,1,296
Subj01,monocular,incongruent,aligned,same,1,1,356
Subj01,monocular,congruent,misaligned,different,0,1,356
Subj01,monocular,incongruent,misaligned,same,1,1,261
Subj01,monocular,incongruent,misaligned,different,0,1,346
Subj01,monocular,incongruent,aligned,different,0,1,291
Subj01,monocular,incongruent,misaligned,same,1,1,316
Subj01,monocular,incongruent,misaligned,same,1,1,296
Subj01,monocular,congruent,aligned,same,1,1,211
Subj01,monocular,incongruent,aligned,same,1,1,271
Subj01,monocular,congruent,aligned,same,1,1,201
Subj01,monocular,incongruent,misaligned,same,1,1,316
Subj01,monocular,incongruent,aligned,same,1,1,201
Subj01,monocular,congruent,aligned,different,0,1,211
Subj01,monocular,congruent,aligned,same,1,1,260
Subj01,monocular,incongruent,aligned,same,1,1,201
Subj01,monocular,incongruent,misaligned,same,1,1,326
Subj01,monocular,incongruent,aligned,same,1,1,261
Subj01,monocular,incongruent,aligned,same,1,1,201
Subj01,monocular,incongruent,misaligned,different,0,1,346
Subj01,monocular,incongruent,aligned,different,0,1,456
Subj01,monocular,congruent,misaligned,different,0,1,260
Subj01,monocular,congruent,aligned,same,1,1,291
Subj01,monocular,congruent,aligned,different,0,1,326
Subj01,monocular,incongruent,misaligned,different,0,1,376
Subj01,monocular,congruent,aligned,different,0,1,311
Subj01,monocular,congruent,misaligned,different,0,1,251
Subj01,monocular,congruent,aligned,same,1,1,236
Subj01,monocular,congruent,aligned,different,0,1,301
Subj01,monocular,congruent,misaligned,different,0,1,470
Subj01,monocular,incongruent,aligned,different,0,1,266
Subj01,monocular,congruent,aligned,same,1,1,545
Subj01,monocular,incongruent,misaligned,different,0,1,271
Subj01,monocular,congruent,misaligned,different,0,1,316
Subj01,monocular,congruent,misaligned,different,0,1,251
Subj01,monocular,incongruent,aligned,same,1,1,346
Subj01,monocular,incongruent,aligned,different,0,1,306
Subj01,monocular,incongruent,aligned,same,1,1,223
Subj01,monocular,incongruent,aligned,same,1,1,291
Subj01,monocular,congruent,misaligned,same,1,1,391
Subj01,monocular,incongruent,misaligned,same,1,1,201
Subj01,monocular,congruent,misaligned,same,1,1,406
Subj01,monocular,incongruent,misaligned,same,1,1,306
Subj01,monocular,incongruent,aligned,same,1,1,291
Subj01,monocular,congruent,aligned,same,1,1,201
Subj01,monocular,congruent,misaligned,same,1,1,201
Subj01,monocular,congruent,aligned,same,1,1,201
Subj01,monocular,incongruent,aligned,different,0,1,300
Subj01,monocular,congruent,misaligned,same,1,1,206
Subj01,monocular,incongruent,misaligned,different,0,1,251
Subj01,monocular,congruent,misaligned,different,0,1,361
Subj01,monocular,incongruent,misaligned,different,0,1,316
Subj01,monocular,congruent,aligned,different,0,1,292
Subj01,monocular,incongruent,aligned,different,0,1,286
Subj01,monocular,congruent,aligned,different,1,0,281
Subj01,monocular,congruent,misaligned,same,1,1,241
Subj01,monocular,congruent,aligned,different,0,1,596
Subj01,monocular,congruent,misaligned,same,1,1,336
Subj01,monocular,incongruent,aligned,different,0,1,266
Subj01,monocular,incongruent,misaligned,same,1,1,206
Subj01,monocular,congruent,aligned,same,1,1,260
Subj01,monocular,congruent,misaligned,same,1,1,201
Subj01,monocular,congruent,aligned,different,0,1,246
Subj01,monocular,incongruent,misaligned,same,1,1,201
Subj01,monocular,incongruent,misaligned,different,0,1,306
Subj01,monocular,congruent,misaligned,different,0,1,525
Subj01,monocular,incongruent,misaligned,same,1,1,271
Subj01,monocular,incongruent,misaligned,different,0,1,316
Subj01,monocular,congruent,misaligned,same,1,1,256
Subj01,monocular,incongruent,misaligned,same,1,1,280
Subj01,monocular,incongruent,aligned,different,0,1,341
Subj01,monocular,congruent,aligned,same,1,1,381
Subj01,monocular,incongruent,aligned,same,1,1,316
Subj01,monocular,incongruent,misaligned,same,1,1,241
Subj01,monocular,congruent,misaligned,different,0,1,291
Subj01,monocular,incongruent,misaligned,same,1,1,255
Subj01,monocular,incongruent,misaligned,same,1,1,276
Subj01,monocular,congruent,misaligned,different,0,1,371
Subj01,monocular,incongruent,misaligned,different,0,1,231
Subj01,monocular,congruent,misaligned,different,0,1,246
Subj01,monocular,congruent,misaligned,different,0,1,321
Subj01,monocular,incongruent,misaligned,different,1,0,406
Subj01,monocular,incongruent,misaligned,different,0,1,346
Subj01,monocular,incongruent,aligned,different,0,1,295
Subj01,monocular,incongruent,misaligned,different,0,1,296
Subj01,monocular,congruent,aligned,different,0,1,241
Subj01,monocular,congruent,misaligned,same,1,1,271
Subj01,monocular,incongruent,misaligned,same,1,1,286
Subj01,monocular,congruent,misaligned,same,1,1,201
Subj01,monocular,incongruent,misaligned,different,0,1,236
Subj01,monocular,incongruent,misaligned,different,0,1,345
Subj01,monocular,incongruent,misaligned,different,0,1,236
Subj01,monocular,congruent,aligned,different,1,0,416
Subj01,monocular,incongruent,misaligned,different,0,1,496
Subj01,monocular,congruent,aligned,different,1,0,425
Subj01,monocular,incongruent,misaligned,same,1,1,206
Subj02,CFS,congruent,misaligned,different,0,1,341
Subj02,CFS,incongruent,misaligned,different,0,1,286
Subj02,CFS,congruent,aligned,different,1,0,436
Subj02,CFS,congruent,aligned,same,0,0,375
Subj02,CFS,congruent,misaligned,same,1,1,246
Subj02,CFS,incongruent,aligned,different,0,1,366
Subj02,CFS,congruent,aligned,same,1,1,510
Subj02,CFS,congruent,aligned,different,0,1,401
Subj02,CFS,congruent,misaligned,different,0,1,526
Subj02,CFS,congruent,misaligned,different,0,1,336
Subj02,CFS,incongruent,misaligned,same,0,0,321
Subj02,CFS,congruent,misaligned,different,0,1,521
Subj02,CFS,congruent,misaligned,different,0,1,306
Subj02,CFS,incongruent,misaligned,different,0,1,391
Subj02,CFS,incongruent,misaligned,different,0,1,316
Subj02,CFS,incongruent,aligned,same,1,1,696
Subj02,CFS,incongruent,aligned,same,0,0,345
Subj02,CFS,congruent,aligned,same,1,1,1341
Subj02,CFS,congruent,aligned,different,0,1,431
Subj02,CFS,incongruent,aligned,different,0,1,401
Subj02,CFS,congruent,aligned,same,1,1,251
Subj02,CFS,incongruent,misaligned,same,0,0,406
Subj02,CFS,congruent,misaligned,same,1,1,666
Subj02,CFS,incongruent,misaligned,different,1,0,321
Subj02,CFS,congruent,misaligned,different,0,1,531
Subj02,CFS,congruent,misaligned,different,0,1,1546
Subj02,CFS,congruent,aligned,same,1,1,556
Subj02,CFS,incongruent,aligned,different,0,1,355
Subj02,CFS,congruent,aligned,different,0,1,630
Subj02,CFS,congruent,aligned,different,0,1,961
Subj02,CFS,incongruent,aligned,same,1,1,341
Subj02,CFS,congruent,misaligned,different,1,0,316
Subj02,CFS,congruent,aligned,same,0,0,575
Subj02,CFS,congruent,misaligned,same,0,0,471
Subj02,CFS,incongruent,aligned,same,0,0,1541
Subj02,CFS,incongruent,misaligned,same,1,1,316
Subj02,CFS,incongruent,aligned,same,1,1,751
Subj02,CFS,incongruent,misaligned,different,0,1,431
Subj02,CFS,congruent,aligned,same,1,1,381
Subj02,CFS,incongruent,aligned,different,0,1,466
Subj02,CFS,incongruent,aligned,same,1,1,271
Subj02,CFS,congruent,misaligned,same,1,1,741
Subj02,CFS,incongruent,aligned,different,0,1,436
Subj02,CFS,incongruent,misaligned,different,0,1,421
Subj02,CFS,congruent,aligned,different,0,1,431
Subj02,CFS,congruent,aligned,same,1,1,340
Subj02,CFS,incongruent,aligned,different,0,1,396
Subj02,CFS,congruent,misaligned,same,1,1,716
Subj02,CFS,congruent,aligned,same,1,1,526
Subj02,CFS,congruent,misaligned,different,0,1,386
Subj02,CFS,incongruent,aligned,same,0,0,1226
Subj02,CFS,congruent,aligned,different,0,1,566
Subj02,CFS,incongruent,misaligned,different,0,1,511
Subj02,CFS,incongruent,misaligned,same,1,1,466
Subj02,CFS,incongruent,misaligned,same,1,1,610
Subj02,CFS,incongruent,misaligned,different,0,1,441
Subj02,CFS,incongruent,misaligned,different,1,0,1096
Subj02,CFS,incongruent,misaligned,different,0,1,315
Subj02,CFS,congruent,misaligned,same,1,1,731
Subj02,CFS,incongruent,misaligned,different,0,1,846
Subj02,CFS,incongruent,misaligned,different,0,1,346
Subj02,CFS,incongruent,aligned,different,0,1,986
Subj02,CFS,incongruent,aligned,different,0,1,581
Subj02,CFS,congruent,aligned,different,0,1,461
Subj02,CFS,incongruent,aligned,different,0,1,901
Subj02,CFS,incongruent,aligned,different,0,1,816
Subj02,CFS,congruent,aligned,same,1,1,416
Subj02,CFS,congruent,aligned,different,0,1,396
Subj02,CFS,incongruent,aligned,different,0,1,831
Subj02,CFS,incongruent,misaligned,same,1,1,400
Subj02,CFS,incongruent,misaligned,same,0,0,361
Subj02,CFS,congruent,aligned,different,0,1,616
Subj02,CFS,congruent,aligned,different,0,1,441
Subj02,CFS,congruent,misaligned,same,1,1,550
Subj02,CFS,incongruent,misaligned,same,1,1,301
Subj02,CFS,congruent,misaligned,same,1,1,266
Subj02,CFS,congruent,aligned,different,0,1,396
Subj02,CFS,incongruent,aligned,same,1,1,426
Subj02,CFS,congruent,misaligned,same,1,1,391
Subj02,CFS,congruent,aligned,same,1,1,225
Subj02,CFS,incongruent,misaligned,same,1,1,317
Subj02,CFS,incongruent,aligned,same,1,1,271
Subj02,CFS,congruent,misaligned,different,0,1,411
Subj02,CFS,incongruent,misaligned,different,0,1,441
Subj02,CFS,incongruent,misaligned,different,1,0,410
Subj02,CFS,incongruent,aligned,same,1,1,561
Subj02,CFS,incongruent,aligned,same,1,1,301
Subj02,CFS,incongruent,aligned,same,1,1,251
Subj02,CFS,incongruent,misaligned,different,0,1,351
Subj02,CFS,congruent,aligned,different,0,1,416
Subj02,CFS,incongruent,misaligned,same,1,1,446
Subj02,CFS,incongruent,misaligned,different,0,1,336
Subj02,CFS,congruent,misaligned,same,1,1,411
Subj02,CFS,congruent,aligned,same,1,1,601
Subj02,CFS,incongruent,aligned,same,1,1,456
Subj02,CFS,congruent,aligned,different,1,0,1246
Subj02,CFS,congruent,aligned,different,0,1,386
Subj02,CFS,congruent,misaligned,same,1,1,431
Subj02,CFS,incongruent,misaligned,different,0,1,381
Subj02,CFS,congruent,misaligned,same,1,1,481
Subj02,CFS,incongruent,misaligned,different,0,1,456
Subj02,CFS,congruent,aligned,same,1,1,476
Subj02,CFS,incongruent,aligned,different,0,1,386
Subj02,CFS,incongruent,aligned,different,0,1,491
Subj02,CFS,incongruent,misaligned,same,1,1,301
Subj02,CFS,congruent,aligned,different,1,0,1461
Subj02,CFS,congruent,aligned,same,1,1,406
Subj02,CFS,incongruent,misaligned,same,1,1,360
Subj02,CFS,congruent,misaligned,same,1,1,426
Subj02,CFS,incongruent,aligned,different,1,0,326
Subj02,CFS,incongruent,aligned,same,1,1,386
Subj02,CFS,congruent,misaligned,different,0,1,351
Subj02,CFS,incongruent,misaligned,different,0,1,451
Subj02,CFS,congruent,misaligned,different,0,1,406
Subj02,CFS,incongruent,misaligned,different,0,1,711
Subj02,CFS,congruent,aligned,different,0,1,706
Subj02,CFS,congruent,aligned,different,0,1,496
Subj02,CFS,congruent,misaligned,same,1,1,566
Subj02,CFS,congruent,misaligned,same,1,1,531
Subj02,CFS,congruent,aligned,different,0,1,406
Subj02,CFS,incongruent,aligned,different,0,1,346
Subj02,CFS,incongruent,misaligned,same,1,1,421
Subj02,CFS,congruent,misaligned,different,0,1,281
Subj02,CFS,congruent,aligned,different,0,1,445
Subj02,CFS,congruent,misaligned,same,1,1,236
Subj02,CFS,congruent,misaligned,different,0,1,296
Subj02,CFS,incongruent,misaligned,same,0,0,361
Subj02,CFS,congruent,aligned,same,1,1,266
Subj02,CFS,incongruent,aligned,different,0,1,336
Subj02,CFS,incongruent,misaligned,same,1,1,355
Subj02,CFS,congruent,misaligned,different,1,0,441
Subj02,CFS,incongruent,misaligned,different,1,0,455
Subj02,CFS,incongruent,misaligned,same,1,1,491
Subj02,CFS,congruent,misaligned,same,1,1,255
Subj02,CFS,incongruent,aligned,same,1,1,245
Subj02,CFS,incongruent,misaligned,different,1,0,545
Subj02,CFS,incongruent,misaligned,different,0,1,276
Subj02,CFS,congruent,misaligned,different,0,1,416
Subj02,CFS,incongruent,aligned,different,0,1,426
Subj02,CFS,congruent,misaligned,different,0,1,331
Subj02,CFS,congruent,aligned,different,0,1,376
Subj02,CFS,congruent,misaligned,same,1,1,1266
Subj02,CFS,incongruent,aligned,same,1,1,286
Subj02,CFS,congruent,misaligned,same,1,1,226
Subj02,CFS,incongruent,aligned,different,0,1,431
Subj02,CFS,incongruent,aligned,same,1,1,286
Subj02,CFS,incongruent,aligned,different,1,0,646
Subj02,CFS,congruent,misaligned,different,0,1,450
Subj02,CFS,congruent,misaligned,different,1,0,991
Subj02,CFS,incongruent,misaligned,different,0,1,360
Subj02,CFS,congruent,aligned,different,0,1,376
Subj02,CFS,incongruent,misaligned,different,0,1,481
Subj02,CFS,congruent,misaligned,same,1,1,596
Subj02,CFS,congruent,misaligned,different,0,1,561
Subj02,CFS,congruent,aligned,different,0,1,466
Subj02,CFS,incongruent,aligned,same,1,1,401
Subj02,CFS,congruent,aligned,same,1,1,311
Subj02,CFS,incongruent,aligned,same,1,1,336
Subj02,CFS,incongruent,aligned,same,1,1,356
Subj02,CFS,incongruent,aligned,same,1,1,386
Subj02,CFS,incongruent,aligned,same,1,1,711
Subj02,CFS,incongruent,aligned,different,0,1,350
Subj02,CFS,congruent,aligned,same,0,0,601
Subj02,CFS,congruent,misaligned,same,1,1,296
Subj02,CFS,incongruent,aligned,different,0,1,401
Subj02,CFS,congruent,aligned,same,1,1,441
Subj02,CFS,incongruent,aligned,same,1,1,606
Subj02,CFS,congruent,aligned,same,1,1,461
Subj02,CFS,incongruent,aligned,same,1,1,491
Subj02,CFS,incongruent,aligned,same,1,1,385
Subj02,CFS,congruent,misaligned,different,0,1,381
Subj02,CFS,congruent,misaligned,different,0,1,517
Subj02,CFS,congruent,aligned,same,1,1,501
Subj02,CFS,congruent,misaligned,same,0,0,575
Subj02,CFS,incongruent,misaligned,same,1,1,326
Subj02,CFS,congruent,aligned,same,1,1,336
Subj02,CFS,congruent,misaligned,different,0,1,506
Subj02,CFS,incongruent,misaligned,different,0,1,500
Subj02,CFS,congruent,misaligned,different,0,1,631
Subj02,CFS,incongruent,misaligned,same,1,1,291
Subj02,CFS,congruent,misaligned,different,0,1,416
Subj02,CFS,incongruent,aligned,different,1,0,581
Subj02,CFS,congruent,aligned,same,1,1,356
Subj02,CFS,incongruent,misaligned,different,0,1,676
Subj02,CFS,congruent,aligned,same,1,1,431
Subj02,CFS,congruent,aligned,same,1,1,341
Subj02,CFS,congruent,aligned,different,0,1,441
Subj02,CFS,congruent,aligned,same,1,1,311
Subj02,CFS,incongruent,misaligned,same,1,1,406
Subj02,CFS,congruent,aligned,same,0,0,456
Subj02,CFS,incongruent,aligned,different,1,0,621
Subj02,CFS,congruent,aligned,same,1,1,376
Subj02,CFS,congruent,aligned,same,1,1,286
Subj02,CFS,congruent,aligned,same,1,1,301
Subj02,CFS,incongruent,aligned,same,1,1,221
Subj02,CFS,incongruent,misaligned,same,1,1,766
Subj02,CFS,congruent,misaligned,same,1,1,340
Subj02,CFS,congruent,misaligned,same,1,1,216
Subj02,CFS,incongruent,misaligned,different,1,0,211
Subj02,CFS,incongruent,misaligned,different,0,1,395
Subj02,CFS,congruent,aligned,different,0,1,431
Subj02,CFS,incongruent,misaligned,same,1,1,220
Subj02,CFS,congruent,misaligned,same,1,1,281
Subj02,CFS,congruent,aligned,same,1,1,721
Subj02,CFS,incongruent,aligned,same,1,1,361
Subj02,CFS,congruent,misaligned,same,1,1,246
Subj02,CFS,congruent,aligned,same,1,1,436
Subj02,CFS,congruent,aligned,different,0,1,411
Subj02,CFS,incongruent,misaligned,same,1,1,1226
Subj02,CFS,congruent,misaligned,same,0,0,441
Subj02,CFS,incongruent,aligned,different,0,1,756
Subj02,CFS,incongruent,aligned,same,1,1,611
Subj02,CFS,incongruent,aligned,same,1,1,841
Subj02,CFS,incongruent,misaligned,same,1,1,296
Subj02,CFS,incongruent,aligned,same,1,1,276
Subj02,CFS,congruent,misaligned,same,1,1,376
Subj02,CFS,congruent,aligned,same,1,1,566
Subj02,CFS,incongruent,misaligned,same,1,1,316
Subj02,CFS,incongruent,aligned,same,1,1,201
Subj02,CFS,incongruent,misaligned,different,1,0,341
Subj02,CFS,congruent,misaligned,different,0,1,696
Subj02,CFS,incongruent,misaligned,same,1,1,301
Subj02,CFS,congruent,misaligned,different,0,1,406
Subj02,CFS,congruent,misaligned,different,0,1,550
Subj02,CFS,incongruent,aligned,different,0,1,491
Subj02,CFS,congruent,misaligned,same,1,1,386
Subj02,CFS,congruent,aligned,different,0,1,576
Subj02,CFS,incongruent,misaligned,different,0,1,281
Subj02,CFS,incongruent,misaligned,different,0,1,515
Subj02,CFS,congruent,misaligned,different,0,1,541
Subj02,CFS,congruent,aligned,different,0,1,436
Subj02,CFS,incongruent,misaligned,different,0,1,466
Subj02,CFS,incongruent,aligned,different,0,1,511
Subj02,CFS,incongruent,misaligned,same,1,1,641
Subj02,CFS,incongruent,aligned,same,1,1,406
Subj02,CFS,congruent,aligned,different,0,1,846
Subj02,CFS,congruent,misaligned,different,0,1,361
Subj02,CFS,incongruent,aligned,same,1,1,401
Subj02,CFS,incongruent,misaligned,same,1,1,416
Subj02,CFS,incongruent,aligned,same,1,1,301
Subj02,CFS,incongruent,aligned,different,0,1,296
Subj02,CFS,incongruent,misaligned,different,0,1,286
Subj02,CFS,incongruent,aligned,same,1,1,291
Subj02,CFS,congruent,aligned,different,0,1,317
Subj02,CFS,incongruent,misaligned,same,1,1,616
Subj02,CFS,congruent,aligned,different,0,1,581
Subj02,CFS,incongruent,aligned,same,1,1,621
Subj02,CFS,congruent,aligned,same,1,1,381
Subj02,CFS,congruent,misaligned,different,0,1,331
Subj02,CFS,congruent,misaligned,different,1,0,341
Subj02,CFS,incongruent,misaligned,same,1,1,396
Subj02,CFS,incongruent,misaligned,different,0,1,391
Subj02,CFS,congruent,misaligned,different,0,1,366
Subj02,CFS,congruent,aligned,same,1,1,516
Subj02,CFS,congruent,aligned,different,0,1,861
Subj02,CFS,congruent,aligned,different,0,1,296
Subj02,CFS,incongruent,misaligned,same,1,1,451
Subj02,CFS,incongruent,misaligned,different,0,1,601
Subj02,CFS,congruent,aligned,same,0,0,281
Subj02,CFS,incongruent,aligned,different,0,1,1180
Subj02,CFS,congruent,aligned,different,0,1,571
Subj02,CFS,incongruent,aligned,different,0,1,546
Subj02,CFS,congruent,misaligned,different,0,1,631
Subj02,CFS,incongruent,misaligned,same,1,1,561
Subj02,CFS,incongruent,aligned,same,1,1,276
Subj02,CFS,incongruent,aligned,different,1,0,781
Subj02,CFS,incongruent,aligned,different,0,1,310
Subj02,CFS,incongruent,aligned,same,1,1,426
Subj02,CFS,incongruent,aligned,different,0,1,496
Subj02,CFS,congruent,aligned,different,0,1,476
Subj02,CFS,incongruent,misaligned,different,1,0,486
Subj02,CFS,incongruent,misaligned,same,1,1,256
Subj02,CFS,incongruent,aligned,different,0,1,351
Subj02,CFS,congruent,aligned,different,0,1,676
Subj02,CFS,congruent,aligned,different,0,1,495
